Review,Score,ThumbsUp,CreatedAt
"udah dari seminggu lebih goPULSA saya di nonaktifkan tanpa sebab.. gak tau kenapa, bukannya memudahkan pelanggan ini malah menyusahkan.. dibilang "" kami mengamankan akun anda karena aktifitsa tidak wajar"" tidak wajar kenapa? masa cuma reqest gopay ke pulsa,terus gagal, itu dibilang tidak wajar..?  pelayanan apa ini.. aplikasi lain gak perlu susah².. sok mengamankan akun.. apanya.. malah mempersulit.. dan sudah dari 1 minggu gak di respon oleh kariyawan gak bertanggung jawab..",1,0,2019-09-28 05:07:21
"Gua ga tau sistem cara nyari drivernya gimana. Tapi hari ini bener2 tolol. Yakali udah 4 kali gua gua pesen gocar, drivernya jauh bat Gilak. Padahal pas lagi ""Nyari driver terdekat"" ada itu yang mangkal Deket lokasi gua. Gatau entah drivernya yang males kerja, ga ambil orderan gua atau gimana. Yang jelas hal yang ga diharepin kek gini bener2 ngehambat. Auto uninstall gua sih",1,0,2022-04-26 10:10:48
"tidak bisa kembali ke menu lacak driver setelah pesan gobox, bagian pesanan hanya muncul titik merah tapi detail pesanan tidak muncul",1,0,2019-03-09 22:44:41
"Gara2 promo,. Pesan goride gak ada driver yg mau.. Padahal di maps gojek terlihat jelas ada 5 driver di sekitar lokasi dekat saya hampir 1 jam pada nganggur.. Lebih baik gak usah ada promo lah.. Blasss Gak profesional..!!! Uninstall pindah sebelah yg lebih profesional..",1,5,2023-11-06 14:36:24
"Error malah bikin tagihan jadi kena denda.padahal bayar diawal ... Ga jelas bgt..ga mau rugi bgt nih aplikasi .. lama respon nya ..ga mau pakai lagi deh..dibalikin sih ke,tapi kan jadi ada denda Karna telat sehari 50rb..",1,0,2023-11-03 08:34:29
"Saya sudah buat laporan sampai 3 kali,uang saya belum masuk ke rekening bank saya, masa udah 3 hari belum ada proses apapun saya harus menunggu, kembalikan uang saya segera. Dan skr aplikasi gojek ini semakin lama dalam menanggapi pengaduan ataupun laporan.makin ribet, tolong kembalikan uang saya.",1,1,2023-05-29 11:30:51
Terkadang banyak draiver yang kurang sopan berkata2 kasar dan berapa kali minta order di batalkan karena alasan kejahuan dan yang lebih parah kalo kita pakai vocer merasa tidak dihagai.,3,2,2018-10-25 11:20:19
"saya telah melakukan tarik tunai go-pay via bank transfer, saya cek distatus transaksi di aplikasi gojek selesai tetapi ketika saya cek di akun bank saya tidak ada transferan yang masuk. saya tunggu hingga beberapa hari masih juga tidak ada data transfer yang masuk ke akun bank saya, hingga akhirnya saya melapor ke pusat bantuan go-pay tetapi hingga saat ini dari pihak go-pay tidak ada tanggapan. saya sangat kecewa dengan go-pay dari aplikasi gojek",1,0,2019-04-05 22:16:09
"Saya punya pertanyaan, cara cek akun kita versi premium atau tidak? Sepertinya saya pernah kirim foto KTP untuk upgrade. Atau mungkin cara upgrade ke premium. Soalnya saya mau nabung buat beli salah satu produk di Oppo Store. Tapi saya baca di artikel, jika akun gopay bukan versi premium, penyimpanan saldo maksimal hanya 2 juta.",5,13,2021-09-20 14:24:37
"Dikatakan persiapan Kontrak akan tersedia dalam 15 menit. ditungguin sampe 1 jam juga gak keluar keluar tuh kontrak. se enggak nya kalau ngasih estimasi waktu coba disesuaikan, bukan dilanggar...",1,5,2025-09-12 22:33:34
Kemarin 2 x cancel belanja di tokoed pake payleter eh payleternya malah langsung di blok ga bs di pake padahal ga pernah telat bayarnya aneh dah mana di bloknya bs lama sebulan gitu tolong donk ka aq dah bikin laporan,3,0,2024-10-03 06:00:34
"Kecewa banget, sudah berjam jam saya tunggu verifikasi akun gopay saya tapi belum ada konfirmasi sampai sekarang padahal saya snagat butuh secepatnya karena ada yang harus saya bayar dan hanya bisa melalui gopay.",1,0,2020-08-24 17:52:46
"Kalo buat game itu yg sportif dikit, masa pas point tinggi dibilang curang? Padahal mainnya murni gak ada kecutangan. Apa cman akun akun tertentu yg bisa menang?",1,1,2021-06-27 12:49:22
"Males, ah, ngisi pulsa harus nunggu smpe 24 jam, gak masuk2. Padahal lagi butuh banget pulsa, lagi ada hal darurat. Eh malah proses nya lama. Jdi kasih bintang 1 aja. Mau dicancel harus nunggu jam oprasional dlu, ya makin lamalah.",1,77,2021-08-08 11:19:07
"Saya sering dapat pesanan go-food yang tidak sesuai, barang tidak lengkap, dan lain-lain. Saya hitung sudah 5 kali mengalami hal yang sama. Bagaimana gojek menangani hal ini? Sebagai costumer saya merasa dirugikan",2,0,2019-11-16 11:44:58
"tgl 25/05/19 * saya pesan gocar untuk kakak saya... * perginya dgn pesanan(online).., pulangnya tanpa pesanan (offline)... * ongkos pulangnya menjadi tdk transparan... * apakah perusahaan memperkenankan hal seperti itu... * dilayanan aplikasi lain tdk diperkenankan.., itu membuat kami nyaman...",1,3,2019-05-26 02:19:39
"Kenapa tidak bisa di batalkan pesanan, padahal sudah terlalau lama hampir 1 jam nunggu tidak ada perubahan status pesanan, dan belum mendaptkan driver",1,0,2024-03-24 22:58:08
Apps nya bagus tapi tolong makin ke sini makin banyak driver gocar yang suka cancel. Makin mirip kondisinya kayak blue bird sebelum jatuh karena gojek di mana supirnya pada milih2. Tolong beri reward bagi driver yang ga suka cancel dan hapus saja akun driver2 yang suka cancel.,4,0,2024-05-02 07:16:22
Feed back mengenai layanan top up gopay sangat lama dan ga mudah mengurusnya...gopay saya tdk terisi sedangkan saldo bank saya sudah terpotong dan sudah konfirmasi juga dpn pihak bank ....dr tgl 6 okt smp skrg 17 okt tdk terselesaikan...saya kecewa bgt dan berpikir ulang utk pake gojek lagi ....,2,0,2018-10-17 15:13:07
"Mind Perbaiki jaminan keamanan Buat Ojolnya , Kasian tuh sering baca berita yg Pesen Food trnyta stlh dianter yg pesen mbatali/dicari seksual Titik Lokasi pemesan tdk muncul, pdhl Psanan sdh dbayar dulu, Coba kalo dirubah untuk Pelanggan Stiap pesan Food sesuai jmlh yg dipesan hrs ada jaminan Saldo Minimal sesuai psanan jd kmungkinan penipuan/orag iseng TDK ada lagi Krn stiap psanan ada jaminan saldo dan tentunya saldo itu Fleksibel bisa dikembalikan stlh Food smpai tujuan n stlh byr Tunai.",2,0,2019-11-12 10:21:52
"Kenapa saya ga bisa masuk lagi ke akun dulu saya, padahal dulu kalo masuk tinggal kirim kode, skrng pake link segala mana di buka cuma kosong link nya ga berfungsi, padahal itu akun udah dari taun lama.. kesel banget sumpah",2,4,2021-08-28 12:33:48
"Mau pindahin/kirm saldo gopay rek bank ,udah gw Upgrade ke Gopay plus, Udah ada Transaksi berhasil,tapi belum masuk ke rek bank nya, malah bilangnya 'Sedang diProses' ,gw tunggu lama kaga masuk²,,taekkk kecewa gw",1,2,2020-12-03 05:20:05
"Tolong pihak gojek saya harus hubungi kemana agar di respon , soalnya setiap kali mau pesan apa apa dan mau beli lain2 selalu gak bisa padahal sempet saya uninstall lama eh sampe skrg gak bisa juga , tolong segera di bantu terimakasih",1,6,2021-02-05 22:47:15
"Banyak kendala di aplikasi gopay, kenapa banyak transaksi dikit langsung di blokir saldo gopaynya? di suruh nunggu 3 hari, udah di tunggu. Tapi belum ada tindak lanjut dari cs gojek. Udah beberapa kali menghubungi cs gojek tpi hasil nihil. Kecewa.",1,106,2020-10-31 09:37:38
Diskon resto 35% + cashback koin tiba-tiba menghilang. Semua resto tiba-tiba gk ada promo. Sangat rugi sekali sebagai pengguna setia gojek. Uninstall aja lah males sama gojek. Udah buat laporan tetep aja jawabannya gitu gitu aja. Gak ada penyelesaian.,1,3,2023-02-03 08:49:53
"min tolong d perbaiki, d fitur go food ketika kita order makanan di shop food yg baru atau yg selanjutnya, trus catatan dari orderan pertama kenapa masih ada, dan otomatis jd sebuah catatan ke shop food selanjutnya, sedangkan jenis makan yg d order berbeda dari sebelumnya, tolong yah d perbaiki, jd kesannya gk nyambung catatan saya terhadap pembelian saya, karena itu catatan bekas orderan sebelumnya, tolong d buat otomatis terhapus atau gmna ketika kita order baru dan ganti toko makanan.",4,6,2025-01-19 15:37:58
Mau cancel makanan knp gak bisa sm cs gojek nya? Bagaimana kalau kesalahan dr costumer itu mmg tdk disengaja? Harus nya bisa dong cancel karena harga mahal ganti yg lbh murah. Atau porsi kecilan. Sedih saya bulan puasa harus nya gak marah2 jd marah2 . Padahal mmng mau pesan buat persiapan buka puasa nanti . Cs itu kalau kasih solusi bilang gak bisa cancel kenapa tetap gak bisa.gak membantu ujungnya buat apa tlp bantuan ? Jd sy yg disangka bohong sm driver. Huft..kecewa saya,3,0,2021-04-18 12:21:07
"Tarifnya mahal gak masuk akal, semua orang pada pakai Angkot daripada pakai Gojek apalagi gocar nya yg mahalnya bikin dompet tipis, Cukup bayar 3000 rupiah aja hanya pakai angkot dan aplikasi ini tidak berguna lagi, karena harga tarifnya gak masuk akal dan membuat boros pengeluaran.",1,48,2019-12-28 16:36:07
kak developer aku ini gamers biasa top up pake go pay yang event diskon itu kan 2 transaksi per akun tapi kok aku baru sekali udah gak bisa lagi pencerahan-nya dong bang,3,1,2019-04-20 11:34:34
"Akunnya ga pernah dpt promo apapun, ga bisa ikut misi apapun, padahal ga pernah aneh2 ga ngerti salahnya dimana, ga ada notif pelanggaran apapun, ga jelas..",1,1,2021-10-26 09:25:54
"Dri awal gojek ada saya udh pakai aplikasi ini smpai pnya 2 akun di 2 hp.. Tapi kali ini bener2 kecewa.. Utk hal kecil aja nipu.. Ini bukan msalah jumlah uang.. Tapi caranya yg saya gak suka.. Katanya gratis ongkir pakai gopay, setelah isi gopay ternyata gak ada perubahan sama skali.. Tetp harus bayar ongkir full.. Yg saya permasalahkan, seharusnya jangan tulis seperti itu di bawah hrga ongkir.. Itu namanya PENIPUAN..! Cuma 12rbu aja sampai nipu cm buat nyuruh isi gopay. Parah!!",5,0,2020-04-11 12:07:48
"Sekarang GoFood nya makin mahal banget y dr harga aslinya, jd kalau mau pesan agak mikir2 gmn gitu gak kayak dulu, udah gitu biaya gopaylaternya juga kemaren 10.000rb skrg malah menyesuaikan jd naik",4,1,2021-08-30 22:27:29
"Ini kenapa ya gak ada kode yang masuk ke email aku? Aku mau ganti nomor untuk aplikasinya karena nomor lama aku udah gak bisa di pake, terus katanya kode akan di kirimkan ke email, tapi aku gak dapet email sama sekali sampai sekarang, gimana ya ini? Tolong dong di bantu, udah mulai kesel nih, udah nunggu 1 menit, 30 detik, gakk ada juga email yang masuk",2,0,2024-06-03 08:31:12
"Tolong klo resto lagi bkin orderan satu belum kelar jangan di keroyok donk,. Kasih bintang 🌟 app tidak ramah, tolong tmbahin fitur buat kasih bintang customer yg nyebelin biar kita bsa mnilai.",1,0,2022-01-31 07:26:23
"Terima kasih untuk aplikasi gojek, sudah mereset akun saya dan membantu saya. Saya sangat berterima kasih atas tindakan yang diberikan dari komplenan saya. Saya kasih bintang lima karena penanganannya cepat dan tanggap. 🙏",5,2,2020-06-11 19:14:20
"maaf saya ubah jadi bintang 1 soalnya saya beli paket data dari kemarin masih dalam proses, sudah klik bantuan masih belum d proses juga... tolong dong di tingkatkan lagi jangan sampai menunggu berhari hari... kecewa sekali sama gojek",1,0,2021-11-06 09:14:06
mau order go-ride ataupun go-car tidak muncul mapnya tp ada tulisan Google Play Services are Updating . dan udah sy update tp tetep gak muncul map order dan masih tulisan,5,0,2019-01-25 17:37:02
driver gojek masih banyak yg goblog . dan belum tau aplikasi gojek . tertulis go shop . orderan sudah terima . gak mau nalangin uang nya buat beli barang . dan minta cancel pembeli . dan yg sering pesan goshop jarang ada yang mau terima . dan selalu gak bawa uang . tolong pihak gojek kasih peraturan buat driver . buat bawa uang minimal 200 ribu . buat talangin goshop . agar gak selalu alesan nya uang tidak cukup,1,0,2019-04-12 18:10:13
"Apaan baru download aplikasi go jek ,kan di suruh isi no hp pas saya isi lajutany nunggu pesan dari pihak go jek ny, pesan itu isinya kode dari no hp yg saya kirim tau tauny pesan ny lama banget terkirim dari pihak go jek sangking lamany sampai saya hapus aplikasiny",1,0,2018-10-03 19:06:22
"Goclub saya tiba"" menghilang, udah buat laporan berkali"", tapi masih gaada penanganannya, tiap buat laporan langsung diakhiri tanpa penanganan. Jelek sekali.",1,2,2021-03-08 09:47:20
Gojeq sekarang jaringannya lemot buat bayar ini itu susah lemot bnyk yg gagal perbaiki jaringan agar para pelanggan/konsumen tdk kcwa saat byar tagihan ini itu pdhl sdh bgus komplit menu aplikasiny tp syg eror jaringanny hrs nungg dan mnungg akhirny gagal,1,0,2020-10-21 05:46:41
"limit di blokir sudah hampir 5bulan dengan alasan tidak masuk akal, pembayaran tidak pernah telat.rawat limit dari masih 400rb sampai sekarang dah dua digit.tapi diblokir,perhari ini saya tutup aplikasi gojek dan tokped.",1,5,2025-11-30 10:33:54
"Minta tolong di akuratkan lagi titik gps pelanggannya Masak setiap mau order harus ketik ulang manual alamatnya, sudah dikasih izin untuk ""aktifkan lokasi perangkat"" masih aja salah Saya juga merasa bersalah kalo gini sama sih driver",2,0,2019-11-02 15:55:22
Saya ngk suka soal pay layer Setiap hari ditelfon Padahal saya tidak ada pemakaian payleter Ketika saya minta bukti transaksi pihak payleter tidak bisa melihatkan bukti nya...saya minta sistem nya tolong dibaperbaiki lagi,1,0,2020-07-06 13:11:32
"Bener2 deh utk layanan Go ride super duper parah ! Pada bkin ngelus dada . ada yang males muter balik minta di samperin aja , ada yang ambil orderan trus minta di cancel gara2 tau nganterin tapi ongkos ga sebanding padahal pihak gojek loh yg atur ongkosnya bukan penumpang . bener2 wasting time deh order gojek, stengah jam order ga ada yg mau pick up pdahal tujuan ga jauh . pdahal banyak driver di titik peta banyak satu pun ga ada yang pick up , padahal tujuan ga jauh loh . Gak lagi2 order gojek",1,1,2019-02-04 23:42:57
"Loading menu gofoodnya lama sekali. Aneh banget. Padahal koneksi saya bagus banget, gps juga normal, saya cek di aplikasi lain juga normal. Makin lama makin kecewa aja.",1,2,2024-03-20 17:09:24
"Internet udah bagus, buka apk lain lancar. Giliran pas mau bayar pake gopay kenapa internet tidak ada terus. Tolong lah kepada pihak development segera diperhatikan, saya selaku pengguna aplikasi Gojek ini merasa kecewa. Mungkin bukan cuman saya yang mengalami hal yang sama seperti itu. Terimakasih",2,0,2024-02-07 18:06:59
"tarif harga bersaing(lebih ekonomis) karena sekarang ada tambahan pilihan go hemat,namun kadang pesan go car lama dapetnya,dan kalau udah dapat,driver ngga langsung meluncur jemput penumpang,tolong di perbaiki.",4,32,2025-05-14 09:17:14
"Aplikasi keren, suka banget setia setiap saat. Cuma minta tolong lebih tekankan lagi kepada driver di saat musim hujan seperti ini haru membawa jas huja untuk customer. Terimakasih",5,4,2020-02-03 06:45:19
"Saya pelanggan pay leter ,tapi pas saya liat saldo limit saya naik.senang dong. Tapi kecewa nya bia langganan bulanan nya jugak melonjak naik. Dari 3k jadi 25 k. Logika nya.pas isi gopay kenak adm.mau belik pulsa di gojek jugak harga nya lebih.pas mau bayar tagihan kenak biaya jugak 25k.jadi kita makek satu ,tapi bayar 3 kali kenak.",3,4,2020-03-13 18:27:46
"Aplikasi gila, bulan ini gopaylater kagak di pake, terus aja ada notif jangan lupa bayar tagihan, kalian GILA YA, nanya temen juga sama, berisik isi notif ga jelas, tier juragan, tapi ga dapat kupon seperti promo nya yg berisik, vocer cashback dll, kalian ini aplikasi miskin tukang tipu wkwkwk, jangan ngadain promo kalo ga mau rugi, tolol lu",1,0,2022-09-03 19:50:06
"Pak,tolong lah klo ongkir itu di sesuaikan dengan jalan yg di tempuh.masak saya pesan go food dengan tujuan yg lumaya jauh dengan yang dekta ongkirnya sma mahalnya",3,0,2020-10-12 16:10:58
"Saya tadi siang gagal top up, kemudian saya sudah kompalin ke email cs namun tidak ada tanggapan sampai 5 jam dari waktu kejadian, dan kemudian saya kontak cs nya tapi tidak bisa dihubungi, parah sekali pelayanan kepada konsumen nya, sangat menyedihkan",1,99,2020-07-16 03:06:01
aplikasi udah gak jelass . mau narik uang sendiri harus update pake ktp segala . giliran sudah di kirim . gak di terima alesan ktp sudah di daftar d akun lain . apa hubungan nya goblokkkk .... jaman sekarang org punya nomer hp tu gak cuma 1 .. ribet amat sih ... kecewa . saldo gopay lenyapppppp.makan tuh . jujur q gak iklas speserpun . !!!!,1,44,2020-11-09 12:33:49
"Ini kenapa di akun saya ada masalah, masalah apa ini tolong saya gak bisa berangkat kerja, gara gara ini, sudah saya telpon costumernya masih aja gak bisa pensen driver, tolong bantu gojek",5,0,2018-11-27 09:55:04
"Sudah mengajukan gopay plus. Sudah lewat 1 x 24 jam juga tapi gak ada respon sama sekali. Kenapa ya. Pdhal dulu paling cepat respons, ini malah melambat sepertinya.",3,1,2021-09-03 06:36:46
"Go jek!! Tolong dong sediain fitur, misalnya kalau kita pesan barang atau makanan drivernya udah beliin atau udah mau beli makananya, ada fitur pesananya gak bisa di cancel, kasian drivernya kalau ada orderan yang tb"" di cancel dan driverya udah ngebeliin barangnya:(",5,0,2019-11-07 07:05:26
"Pelayanan memuaskan , kendaraanya pun oke, tpppi .. Cuma 1 yang kurang harga nya lebih murah apk sebelah , jd agak ...",5,2,2020-01-07 13:54:06
Tolong di perbarui lagi. Klu chat dengan customer lama sekali. Dan jika ingin balas tidak automatis cursornya ada di kolam chay,4,0,2019-11-24 19:07:00
"Setiap ada keluhan gak pernah ada respon , bener bener payah , malu maluin katanya karya anak bangsa , mau login selalu gagal , padahal pake WiFi yg lumayan luar biasa kekuatan nya , masih aja gagal , bayangin ada saldo nya sekian Ribu Rupiah , dan terburu ingin bertransaksi dengan gopay sehubungan masih ada saldo di gopay , dan tau tau nya setiap login gagal , dan terbuang sia sia waktu nya yg sudah di planning kan , mending disebelah care terhadap konsumen aplikasi oke .",1,173,2019-12-27 15:41:51
